Seq,Name,Age
5972,Shane Brown,61
5973,Christina McBride,23
5974,Eugenia Fleming,34
5975,Bryan Rivera,65
5976,Christian Edwards,60
5977,Thomas Roberts,20
5978,Mable Walton,33
5979,Katharine Pittman,47
5980,Flora Brady,61
5981,Catherine Hogan,41
5982,Mayme Evans,37
5983,Russell Salazar,62
5984,Jayden Greer,29
5985,Bruce Williams,27
5986,Erik Peterson,43
5987,Timothy Hoffman,54
5988,Christopher Chavez,27
5989,Logan Copeland,38
5990,Dylan Graham,40
5991,Lelia Hubbard,50
5992,Manuel Burns,20
5993,Rebecca Thompson,29
5994,Charlotte Burton,65
5995,Tillie Perkins,22
5996,Miguel Ramirez,39
5997,Louis McDonald,33
5998,Isabella Underwood,58
5999,Katharine Cummings,35
6000,Jeff Cross,51
6001,Francis Moody,32
6002,Jean Perkins,24
6003,Jerry Jackson,19
6004,Pearl Vargas,46
6005,Amy Ford,31
6006,Susan Page,58
6007,Janie Stokes,65
6008,Cody Warner,44
6009,Josephine Hopkins,58
6010,Jeremy Shelton,65
6011,Stephen Guerrero,62
6012,Charles Huff,55
6013,Sophia Gray,52
6014,Kenneth Watkins,34
6015,Elizabeth Allen,25
6016,Bernard Moody,27
6017,Harold Wallace,51
6018,Eddie Reynolds,44
6019,Lula Hicks,39
6020,Brett Cortez,31
6021,Sarah Gonzalez,58
6022,Marguerite Reed,54
6023,Thomas Wheeler,56
6024,Blanche Valdez,56
6025,Lura Atkins,26
6026,Teresa Moody,26
6027,Madge Morris,63
6028,Sophie Mann,39
6029,Mamie Harrison,60
6030,Ophelia Mitchell,59
6031,Theresa Richardson,55
6032,Marc Jordan,47
6033,Chester Lopez,18
6034,Fanny Chavez,53
6035,Lewis Perez,49
6036,Lois Ray,60
6037,Anne Higgins,46
6038,Jeffrey Gardner,27
6039,Jessie Jimenez,45
6040,Jose Tran,64
6041,Charles Burton,55
6042,Milton Taylor,58
6043,Harvey Rose,62
6044,Jeremy Adams,65
6045,Lilly Moran,64
6046,Susie Collins,56
6047,Abbie McKenzie,43
6048,Manuel Sharp,41
6049,Craig Greer,56
6050,Linnie Crawford,35
6051,Cora Garza,48
6052,Glen Garrett,58
6053,Lucas Larson,40
6054,Landon Norman,46
6055,Vincent Sparks,45
6056,Ricky Warner,38
6057,Allen Maldonado,51
6058,Nellie Ramsey,44
6059,Ryan Johnston,40
6060,Derek Roberts,49
6061,Samuel Farmer,27
6062,Joshua Ingram,55
6063,Randall Douglas,29
6064,Isabel Ferguson,47
6065,Lilly Harrington,46
6066,Isaiah Nash,64
6067,Clyde Hicks,42
6068,Amelia Medina,22
6069,Joel Miller,20
6070,Earl Robertson,27
6071,Pearl McGee,61
6072,Lee Scott,59
6073,Kenneth Sherman,44
6074,Wayne Cooper,39
6075,William Saunders,25
6076,Herman Terry,49
6077,Benjamin Burton,33
6078,Matthew Simpson,39
6079,Lula Miller,51
6080,Kenneth Mack,19
6081,Rosie Green,35
6082,Lina Webb,59
6083,Effie Burgess,60
6084,Etta Fleming,32
6085,Christina Bowman,26
6086,Beatrice Singleton,56
6087,John Hughes,34
6088,Annie Hughes,19
6089,Donald Fletcher,60
6090,Linnie Bates,40
6091,Curtis Long,53
6092,Lillian Harper,58
6093,Myrtle Roy,61
6094,Alice Sanchez,45
6095,Loretta Ramirez,24
6096,Mittie Cooper,19
6097,Ophelia Cox,35
6098,Alice Miles,57
6099,Matthew Ingram,54
6100,Jack Burgess,29
6101,Dominic Pratt,23
6102,Grace Patton,45
6103,Adelaide Fletcher,48
6104,Florence Higgins,18
6105,Johanna Patrick,39
6106,Cecilia Stevenson,21
6107,Justin Fletcher,18
6108,Kathryn Hogan,32
6109,Evan Holloway,44
6110,Herman Barber,39
6111,Amelia Romero,53
6112,Olga Parsons,22
6113,Hunter Cole,49
6114,Ruby Marsh,63
6115,Noah Schneider,58
6116,Aiden Cunningham,41
6117,Violet Porter,60
6118,Marie Payne,54
6119,Sylvia Tyler,20
6120,Amy Sims,58
6121,Lina Perry,39
6122,Darrell Nelson,49
6123,Tom Gordon,31
6124,Caleb Goodwin,52
6125,Sylvia Long,56
6126,Nora Schmidt,24
6127,Hattie Cruz,34
6128,Adelaide Pierce,63
6129,Clarence Wells,46
6130,Hester Benson,52
6131,Ronnie Morgan,58
6132,Justin Hammond,24
6133,Lura Clarke,50
6134,Glen Rice,24
6135,Jorge Olson,32
6136,Sophie Chapman,49
6137,Owen Ryan,22
6138,Bryan Moody,37
6139,Maude Glover,46
6140,Derrick Griffin,39
6141,Bessie Porter,56
6142,Sophie Smith,50
6143,Glen Hughes,47
6144,Kevin Hodges,18
6145,Joshua Fletcher,40
6146,Tillie Henderson,25
6147,Todd Cox,59
6148,Clyde Roberts,20
6149,Nelle Sims,62
6150,Ida Johnson,58
6151,Fannie Brewer,19
6152,Sean Montgomery,19
6153,Alfred Holmes,36
6154,Aiden Brady,60
6155,Esther Holland,21
6156,Phoebe Johnson,42
6157,Leroy Fletcher,23
6158,Bernice Dunn,33
6159,Jeffery Bailey,33
6160,Tommy Sherman,51
6161,Bernice Potter,45
6162,David Salazar,31
6163,Clara Ruiz,59
6164,Francisco Frazier,61
6165,Arthur Hodges,22
6166,Rosalie Day,23
6167,Cynthia Rivera,37
6168,Mary Stevenson,26
6169,Florence Goodman,50
6170,Joshua Hodges,47
6171,Nathaniel Castillo,48
6172,Dennis Schneider,56
6173,Ruth Franklin,47
6174,Essie Wade,40
6175,Birdie Castillo,32
6176,Alberta Wong,60
6177,Mark Summers,47
6178,Mario McCormick,46
6179,Harvey Harvey,24
6180,Blake Robbins,61
6181,Irene Robbins,62
6182,Ida Wagner,33
6183,Nina Ingram,60
6184,Frank Cooper,33
6185,Dustin Lewis,37
6186,Jeremy George,28
6187,Caroline Miles,27
6188,Sallie Moran,63
6189,Nicholas Bailey,22
6190,Jay Horton,32
6191,Duane Foster,47
6192,Eleanor Dean,46
6193,Lester Delgado,60
6194,Craig Morrison,34
6195,Fannie Edwards,45
6196,Josephine Hudson,25
6197,Phillip Garrett,35
6198,Bill Franklin,18
6199,Madge Santiago,53
6200,Virginia Townsend,64
6201,Louise Murray,61
6202,Rosalie Larson,21
6203,Eleanor Simpson,31
6204,Jack French,46
6205,Jacob Thompson,26
6206,Christopher Wilson,27
6207,Marvin Newman,18
6208,Bruce Griffith,26
6209,Bryan Carpenter,29
6210,Leo Fernandez,46
6211,Jason Ramirez,26
6212,Trevor Grant,63
6213,Jane Fleming,19
6214,Melvin Franklin,19
6215,Connor Gutierrez,38
6216,Nell Ferguson,49
6217,Ella Carpenter,32
6218,Marguerite Owen,51
6219,Frances Fleming,41
6220,May Pratt,57
6221,Blanche Fitzgerald,61
6222,Gussie Wells,48
6223,Elmer Newton,64
6224,Evelyn Montgomery,24
6225,Blake Pittman,64
6226,Harriett Bailey,18
6227,Isabelle Foster,40
6228,Aiden Schwartz,33
6229,Benjamin Moore,50
6230,Seth Ramos,26
6231,Inez Sharp,25
6232,Abbie Perkins,30
6233,Mayme Sutton,63
6234,Seth Dean,53
6235,Luella Reese,49
6236,Allen Hart,43
6237,Logan Reid,62
6238,Ricky Lopez,28
6239,Minerva Hammond,43
6240,Andre Richardson,57
6241,Willie Morton,44
6242,Ernest Walker,61
6243,Roy Harper,33
6244,Gordon Foster,23
6245,Jane Welch,61
6246,Birdie Baldwin,32
6247,Edna Wong,23
6248,Erik Waters,42
6249,Nora Jimenez,60
6250,Martin Yates,59
6251,Elnora Rodriguez,22
6252,Alan Obrien,29
6253,Eleanor Vega,22
6254,Virginia Hernandez,30
6255,Minerva Mitchell,24
6256,Ralph Bowen,45
6257,Ollie Williamson,62
6258,Sylvia Parsons,61
6259,Jeffrey Jensen,26
6260,Milton Young,47
6261,Luke Burgess,65
6262,Gerald Hanson,41
6263,Ann Brewer,32
6264,Elva Brooks,21
6265,Lucas Harper,51
6266,Bertie Doyle,64
6267,Daisy Steele,51
6268,Ricardo Harrison,34
6269,Rosie Stephens,61
6270,Myra Lloyd,61
6271,Clarence Rowe,39
6272,Albert Phelps,26
6273,Marion Miller,46
6274,Evan Munoz,65
6275,Harry Reed,64
6276,Rosalie Parsons,25
6277,Bertie Long,37
6278,Timothy Cox,65
6279,Jayden Watts,46
6280,Dale Moss,43
6281,Frank Miles,38
6282,Callie Colon,57
6283,Ola Cruz,43
6284,Cora Harrington,37
6285,Nellie Black,60
6286,Bernard Jefferson,33
6287,Charlie Warner,58
6288,Luis Lee,35
6289,Dominic Glover,57
6290,Ricardo Miles,34
6291,Mamie Barber,23
6292,Ray Bennett,60
6293,Bertha Perkins,44
6294,Willie Roberts,36
6295,Mike Stephens,18
6296,Clarence Stone,39
6297,Cornelia Joseph,21
6298,Darrell Fox,49
6299,Amanda Sutton,31
6300,Lettie Owens,58
6301,Katherine Fitzgerald,26
6302,Tom Morales,47
6303,Lura Webster,53
6304,Francisco Turner,35
6305,Lillian Hawkins,28
6306,Russell Collins,18
6307,Joe Goodman,59
6308,Vera Peters,33
6309,Bill Maxwell,49
6310,Delia Robbins,36
6311,Benjamin Reese,39
6312,Elijah Edwards,61
6313,Mary Johnson,50
6314,Catherine Wilkins,65
6315,Franklin Pope,24
6316,Edward Vaughn,57
6317,Catherine Pope,57
6318,Tommy Thornton,42
6319,Amanda Ingram,54
6320,John Erickson,35
6321,Craig Martinez,40
6322,Glenn Hall,27
6323,Mollie McKenzie,62
6324,Alan Gray,53
6325,Zachary Fernandez,21
6326,Anthony Watson,42
6327,Hester Barrett,21
6328,Flora Pierce,48
6329,Cody Herrera,35
6330,Jim Wolfe,42
6331,Thomas Osborne,18
6332,Sue Padilla,46
6333,Sarah Lloyd,65
6334,Joe Buchanan,60
6335,Willie Bryant,25
6336,Jean Wilkerson,37
6337,Amelia Bishop,23
6338,Ray Guzman,21
6339,Gertrude Burke,60
6340,Alvin Roy,49
6341,Connor Powers,23
6342,Sophie Pena,48
6343,Johnny Banks,50
6344,Chester Lindsey,24
6345,Dominic Stanley,34
6346,Willie Norman,51
6347,Louise Davis,39
6348,Leo Sandoval,52
6349,Jon Owen,28
6350,Dylan Haynes,52
6351,Donald Horton,42
6352,Daisy Grant,52
6353,Jacob Poole,60
6354,Sue Baker,30
6355,Francisco Garza,57
6356,Craig Hubbard,44
6357,Chad Crawford,61
6358,William Gomez,54
6359,Cole Hale,31
6360,Dean Tran,53
6361,Harry Coleman,36
6362,Kevin Perkins,44
6363,Oscar Gill,29
6364,Jacob Pearson,43
6365,Jackson Sims,64
6366,Bessie Hughes,60
6367,Violet Colon,64
6368,Teresa Holt,59
6369,Fanny Colon,49
6370,Lillian Weaver,22
6371,Trevor Wheeler,21
6372,Fred Sanders,62
6373,Darrell Benson,21
6374,Sam Weaver,45
6375,Genevieve Townsend,24
6376,Lester Jacobs,37
6377,Manuel Nunez,59
6378,Steven Diaz,62
6379,Jane Hansen,25
6380,Mildred Baker,28
6381,Rebecca Tran,62
6382,Bill Stephens,18
6383,Carolyn Holloway,39
6384,Tom Cobb,35
6385,Sophie Holt,60
6386,Sadie Floyd,31
6387,Fred Craig,19
6388,Glen Estrada,47
6389,Olive Figueroa,54
6390,Albert Mendez,18
6391,Beulah Ryan,55
6392,Vernon Pope,63
6393,Elsie Howell,28
6394,Tony Leonard,57
6395,Ethel Collier,48
6396,Sally Leonard,47
6397,Louis Kennedy,22
6398,Howard Jacobs,51
6399,Allie Reese,57
6400,Lawrence Fitzgerald,51
6401,Maurice Gill,27
6402,Joel Morgan,40
6403,Rena West,41
6404,Hettie Kennedy,42
6405,Jared Flowers,40
6406,Jennie Cox,39
6407,Randall Hill,27
6408,Delia Padilla,53
6409,Hester Newman,45
6410,Ruth Colon,23
6411,Rosalie Joseph,22
6412,Craig Hoffman,27
6413,Nancy Olson,54
6414,Rena Wong,29
6415,Fannie Hamilton,22
6416,Genevieve Spencer,57
6417,Lois Jefferson,57
6418,Eleanor Harper,58
6419,Erik Sharp,33
6420,Dale Harris,43
6421,Darrell Pena,41
6422,Bettie Harris,42
6423,Mabelle Gibson,34
6424,Ada Blake,29
6425,Aaron Curry,55
6426,Ryan Tucker,48
6427,Ivan Martinez,32
6428,Elmer Schneider,51
6429,Evelyn Reeves,59
6430,Eva Morrison,50
6431,Matthew Chavez,43
6432,Leon Singleton,26
6433,Ricky Drake,21
6434,Corey Buchanan,61
6435,Ronnie Watkins,58
6436,Cora Meyer,53
6437,Christian Silva,58
6438,Sallie Roy,30
6439,Garrett Mitchell,25
6440,Owen Patton,37
6441,Alice Jefferson,57
6442,Rachel Ray,33
6443,Nina McDaniel,35
6444,Ryan Kelley,44
6445,Marie Hill,44
6446,Sally Mills,38
6447,Mattie Sutton,63
6448,Johnny Sparks,32
6449,Derek Carroll,50
6450,Marcus Riley,39
6451,Tillie Ortiz,42
6452,Ethel Malone,32
6453,Nora Becker,30
6454,Gilbert Hall,50
6455,Noah Bryant,20
6456,Willie Joseph,43
6457,Calvin Schultz,38
6458,Mary Saunders,55
6459,Leah Beck,36
6460,Terry Chambers,28
6461,Joseph Barton,65
6462,Wayne Parsons,59
6463,Gary Neal,39
6464,Kenneth Guerrero,21
6465,Ryan Snyder,61
6466,Gene Barnes,22
6467,Juan Powers,27
6468,Arthur Manning,19
6469,Rodney May,54
6470,Lena Holmes,53
6471,Lucinda Walsh,34
6472,Dean Moreno,59
6473,Mario Jenkins,31
6474,Effie Johnston,19
6475,Leila Schneider,42
6476,Kate Joseph,30
6477,Lucille Mullins,19
6478,Alberta Lamb,60
6479,Sue Daniels,30
6480,Eugenia Franklin,61
6481,Lilly Barker,26
6482,Josephine Valdez,47
6483,Stanley McGee,57
6484,Maurice Morrison,20
6485,John Warren,45
6486,Jorge Sharp,50
6487,Joseph Hughes,50
6488,Rodney Reid,26
6489,Dean Fitzgerald,40
6490,Douglas Floyd,18
6491,Isabelle Parsons,41
6492,Grace Perez,62
6493,Lilly Obrien,53
6494,Ruth Brady,53
6495,Ivan Klein,25
6496,Wesley Walters,43
6497,Estella Thomas,49
6498,Alan Sutton,60
6499,Helena Olson,34
6500,Irene Patton,35
6501,Jason Romero,51
6502,Carl Holloway,30
6503,Matthew Nunez,57
6504,James Burke,24
6505,Francisco Washington,30
6506,Jane Mathis,46
6507,Andre Ray,25
6508,Amanda Pearson,20
6509,Vera McCarthy,50
6510,Alfred Montgomery,57
6511,Eddie Tyler,65
6512,Violet Barnes,37
6513,Willie Pope,32
6514,Vincent Doyle,46
6515,Arthur Miller,62
6516,Eunice Webster,58
6517,Lina Barber,52
6518,Alvin Rios,62
6519,Olivia Sanchez,48
6520,Christian Day,61
6521,Daniel Bradley,44
6522,Micheal Chandler,51
6523,Nell Hicks,39
6524,Derrick Brewer,45
6525,Susie Jennings,31
6526,Mamie Huff,22
6527,Cora Huff,42
6528,Fanny Gray,30
6529,Edgar Thompson,40
6530,Dale Byrd,39
6531,Jeff Romero,42
6532,Bruce Hubbard,36
6533,Albert Bowman,58
6534,Loretta Anderson,52
6535,Mary Brock,19
6536,Eula Norman,48
6537,Jared Ortiz,32
6538,Oscar Patterson,18
6539,Lucile Schmidt,51
6540,Caroline Rhodes,29
6541,Lilly Garcia,23
6542,Olive Murray,26
6543,Olivia George,62
6544,Jack Carson,30
6545,Blake Richards,54
6546,Nettie Newton,24
6547,Lelia Garcia,32
6548,Herman Luna,64
6549,Vernon Strickland,33
6550,Francis Roberson,59
6551,Allie Haynes,64
6552,Allie Jennings,25
6553,Alta Buchanan,38
6554,Ruth Fleming,49
6555,Eula Neal,38
6556,Gregory Walters,51
6557,Sophia Bowen,25
6558,Elva Dawson,34
6559,Sally Guerrero,27
6560,Edna Fox,26
6561,Cordelia Chambers,24
6562,Lilly Hampton,50
6563,Minnie Aguilar,51
6564,Alice Guerrero,61
6565,Margaret Cummings,41
6566,Jordan Morrison,58
6567,Helena Collier,58
6568,Roger Pittman,50
6569,Brett Cox,53
6570,Miguel Padilla,62
6571,Brent McGee,64
6572,Augusta Norris,65
6573,Tony Campbell,34
6574,Rebecca Bennett,18
6575,Lily Tyler,24
6576,Etta Allison,43
6577,Mae Christensen,48
6578,Kathryn Park,29
6579,Francisco Davidson,32
6580,Roger Fitzgerald,61
6581,Frederick Todd,40
6582,Jesse Gutierrez,43
6583,Ernest Fernandez,36
6584,Elsie Mason,53
6585,Lillie Fleming,22
6586,Millie Riley,31
6587,Jeanette Burgess,26
6588,Steven Martin,54
6589,Robert Brewer,38
6590,Estella Palmer,45
6591,Ethel Tate,27
6592,Manuel Simmons,62
6593,Luke Cooper,26
6594,Clara Conner,31
6595,Noah Benson,36
6596,Mollie Drake,36
6597,Beatrice Cross,39
6598,Ricky Jacobs,53
6599,Alan Mack,55
6600,Florence Wolfe,18
6601,Mabel Love,58
6602,Mae Taylor,40
6603,Jesus Alvarez,28
6604,Jane Curry,57
6605,Nannie Romero,49
6606,Johnny Chapman,34
6607,Ivan Anderson,41
6608,Ophelia Valdez,20
6609,Danny McCarthy,25
6610,Phillip Gross,52
6611,Nannie Hoffman,29
6612,Jim Dixon,28
6613,Clarence George,22
6614,Alvin Strickland,41
6615,David Robertson,64
6616,Jordan Mendez,49
6617,Helena Wong,32
6618,Jerry Harris,61
6619,Nannie Schmidt,34
6620,Polly Holloway,58
6621,Linnie Oliver,28
6622,Helen Ramirez,32
6623,Jimmy Evans,35
6624,Kate Medina,37
6625,Raymond Hogan,54
6626,Leah King,65
6627,Travis Roberts,53
6628,Lida McDonald,41
6629,Jane Pope,45
6630,Emily Patton,50
6631,Herman Harrington,42
6632,Shawn Horton,44
6633,Isabel Carson,46
6634,Christian Thornton,52
6635,Winifred Cross,47
6636,Pauline Alvarado,58
6637,Christina Allison,27
6638,Marc Morris,38
6639,Lenora Ray,49
6640,Bernard Malone,49
6641,Henrietta Leonard,62
6642,Travis Fleming,18
6643,Roxie Thompson,46
6644,Caroline Burke,50
6645,Ray Williams,35
6646,Thomas Townsend,48
6647,Timothy Barker,55
6648,Eugenia Stevenson,23
6649,Elmer Ballard,49
6650,Jimmy Vaughn,21
6651,Lester Ferguson,18
6652,Minerva Rodriguez,42
6653,Harriet Underwood,47
6654,Curtis Russell,55
6655,Cecelia Patrick,58
6656,Lawrence Vaughn,31
6657,Sam Zimmerman,43
6658,Herman Payne,29
6659,Francis Elliott,18
6660,Isaac Weaver,27
6661,Emily Rhodes,61
6662,Frederick Copeland,55
6663,Katharine Kim,60
6664,Claudia Stone,63
6665,Noah Holt,33
6666,Lily Stanley,57
6667,Anne Hansen,21
6668,Jason McBride,24
6669,Polly Obrien,57
6670,Cameron Wallace,42
6671,Jerome Ball,23
6672,Cecelia Payne,41
6673,Shane Lane,62
6674,Eliza Perkins,56
6675,Sophia Welch,44
6676,Sue Pittman,39
6677,Olivia Mendez,40
6678,Noah Rhodes,53
6679,Stella Stewart,58
6680,Addie Ramirez,22
6681,Emily Lawson,38
6682,Willie Luna,20
6683,Marvin Black,59
6684,Patrick Bell,19
6685,Chris McKenzie,19
6686,Scott Dunn,25
6687,Georgia Frazier,25
6688,Theresa Schneider,27
6689,Rosalie Fisher,23
6690,Lottie Wood,18
6691,Justin Murphy,41
6692,Victoria Pena,29
6693,Isabelle Young,39
6694,Minnie Hunter,24
6695,Tyler Malone,18
6696,Lester Santiago,21
6697,Jeremiah Schneider,56
6698,Ada Parker,58
6699,Mae Price,36
6700,Blanche Alexander,22
6701,Elnora Patterson,26
6702,Steve Turner,65
6703,Ian Maldonado,63
6704,Mike Cross,54
6705,Alvin Cook,33
6706,Kate Anderson,21
6707,Ann Grant,54
6708,Lois Romero,61
6709,Leroy Murray,34
6710,Patrick Ortega,31
6711,Micheal Ryan,61
6712,Dorothy Wolfe,53
6713,Alexander Bowers,59
6714,Lloyd Haynes,56
6715,Sophia Reid,30
6716,Dylan McDaniel,34
6717,Dollie Guerrero,23
6718,Nellie Page,45
6719,Hannah Holloway,30
6720,Leila Padilla,43
6721,Abbie Fields,63
6722,Benjamin Ramsey,48
6723,Nell Burns,56
6724,Olivia Rodriguez,19
6725,Linnie Spencer,45
6726,Randy Sutton,47
6727,Don Walton,29
6728,Fannie Lucas,44
6729,Matthew Martinez,65
6730,Tommy Young,65
6731,Lou McCoy,65
6732,Katherine Lane,24
6733,Theresa Clark,51
6734,Mason Fowler,31
6735,Isabel Henry,24
6736,Johnny Reyes,49
6737,Aiden Roy,21
6738,Rebecca Hart,29
6739,Eric McGee,58
6740,Rodney Frank,19
6741,Betty Watts,27
6742,Violet Swanson,56
6743,Dora Bowen,39
6744,Landon Alvarez,47
6745,Shane Boone,46
6746,Charles Beck,47
6747,Alta Adams,51
6748,Lee Davidson,23
6749,Emilie Hamilton,54
6750,Gene Owens,34
6751,Christine Newton,38
6752,Cory Murphy,54
6753,Lee Pearson,33
6754,Luella Harrison,63
6755,Abbie Stevenson,20
6756,Logan Webster,42
6757,Kathryn Paul,35
6758,Maud Haynes,63
6759,Frederick Mason,52
6760,Rebecca Barton,24
6761,Viola Ryan,26
6762,Violet Barnes,49
6763,Inez Black,41
6764,Lawrence Jennings,44
6765,Gary Luna,52
6766,Mary Barnett,64
6767,Mabelle Newton,20
6768,Steven Schneider,50
6769,Martha Collins,58
6770,Claudia Burns,25
6771,Clarence Lawrence,31
6772,Ian Sparks,44
6773,Ray Griffin,28
6774,Lucille Brock,60
6775,Mina Ruiz,51
6776,Danny Moran,31
6777,Bernard Hart,33
6778,Erik Torres,50
6779,Nancy Nelson,62
6780,Gertrude Barnett,40
6781,Travis Morton,53
6782,Billy Adams,38
6783,Alvin Norris,36
6784,Ivan Allen,24
6785,Don Lindsey,22
6786,Minerva Goodwin,33
6787,Ellen Torres,52
6788,Isabella Schmidt,29
6789,Brett Russell,60
6790,Beatrice Doyle,52
6791,Rosa Mason,64
6792,Winifred Stewart,27
6793,Hallie Woods,47
6794,Eddie Ortiz,46
6795,Danny Reyes,64
6796,Jesse Bass,63
6797,Rosa Bishop,40
6798,Beulah Padilla,57
6799,Roger Gardner,64
6800,Alexander Walton,28
6801,Shane Foster,49
6802,Noah Nash,61
6803,Mike Castro,56
6804,Matilda Rose,51
6805,Elsie May,55
6806,Lydia Steele,59
6807,Martha Phelps,37
6808,Loretta Reynolds,43
6809,Dale McGuire,46
6810,Gene Lindsey,62
6811,Lucile Johnston,42
6812,Lottie Munoz,41
6813,Adelaide Buchanan,29
6814,Jesus Kelly,57
6815,Marcus Lloyd,64
6816,Jimmy Rice,48
6817,Emma Yates,62
6818,Mary Holt,60
6819,Vernon Pope,61
6820,Lucas Saunders,55
6821,Chase Lynch,25
6822,Jim Conner,32
6823,Clyde McLaughlin,39
6824,Gordon Norris,22
6825,Eunice Warner,38
6826,Larry Lee,33
6827,Maud Jenkins,33
6828,Charlotte Aguilar,44
6829,Hunter McKinney,49
6830,Birdie Flores,50
6831,Susan Hale,51
6832,Edgar Cobb,30
6833,Elsie Reese,35
6834,Harriet Graves,44
6835,Gregory Cooper,26
6836,Julia Steele,31
6837,Manuel Morton,65
6838,Rebecca Martinez,46
6839,Theresa Cohen,52
6840,Terry Stephens,43
6841,Eva Quinn,57
6842,Ora Wagner,22
6843,Addie Castro,45
6844,Thomas Washington,34
6845,Shane Alexander,55
6846,Aiden McKinney,52
6847,Elva Ballard,47
6848,Alvin Jefferson,64
6849,Connor Santiago,26
6850,Wayne Pierce,49
6851,Patrick Moreno,39
6852,Mario Keller,35
6853,Clyde Moran,37
6854,Edgar Fox,58
6855,Viola Roberts,55
6856,Viola Bishop,52
6857,Jesse Foster,26
6858,Callie Glover,44
6859,Rodney Howell,56
6860,Antonio Shaw,45
6861,Johanna Ford,63
6862,Beatrice Farmer,59
6863,Donald McKinney,64
6864,Jared Bowman,42
6865,Irene Hubbard,61
6866,Mitchell Vasquez,25
6867,Nathan Townsend,40
6868,Estella Freeman,61
6869,Randy Dennis,57
6870,Jim Becker,29
6871,Curtis Yates,28
6872,Vernon Buchanan,53
6873,Philip Baker,57
6874,Agnes McCoy,22
6875,Susie Christensen,36
6876,Ida Graves,40
6877,Christine Colon,34
6878,Willie Dixon,38
6879,Ralph Reynolds,44
6880,Violet Bush,58
6881,Gilbert Garner,44
6882,Scott Cruz,24
6883,Christina Rodriguez,40
6884,Teresa Mendoza,56
6885,Ronnie Hodges,36
6886,Angel Henry,28
6887,Sue Shelton,63
6888,Isabella Jacobs,31
6889,Jennie Clarke,60
6890,Roger Fowler,47
6891,Harriett Saunders,29
6892,Juan Goodman,35
6893,Clyde Morton,46
6894,Luella Sparks,54
6895,Herbert Howell,21
6896,Alice Pittman,35
6897,Mark Mack,42
6898,David Rice,18
6899,Kevin Lawrence,56
6900,Tom Carpenter,26
6901,Roxie McCormick,19
6902,Isabelle Torres,24
6903,Isaac Griffin,58
6904,Todd Williamson,21
6905,Christine Stewart,65
6906,Ada Meyer,53
6907,Manuel Francis,63
6908,Phoebe Lindsey,36
6909,Kyle Marshall,30
6910,Clyde Mullins,43
6911,Katherine Richards,32
6912,Leah Blake,36
6913,Vera Nelson,31
6914,Minerva Gutierrez,25
6915,Martha Kim,42
6916,Winifred Lindsey,24
6917,Lucinda Jackson,40
6918,Ann Maldonado,26
6919,Francisco McDonald,63
6920,Philip Sharp,22
6921,Jessie Adams,60
6922,Jared Bishop,33
6923,Lawrence Gray,33
6924,Elmer Berry,46
6925,Winnie Wright,31
6926,Loretta Craig,59
6927,Francisco Leonard,35
6928,Milton Carpenter,43
6929,Mollie Ingram,30
6930,Belle Oliver,50
6931,Albert Allison,65
6932,Kyle Bell,57
6933,Evan Price,50
6934,Maggie Doyle,57
6935,Birdie Larson,25
6936,Lela Schmidt,56
6937,Caleb Howard,20
6938,Brett Barrett,34
6939,Charles Blair,31
6940,Benjamin Strickland,44
6941,Mark Morris,42
6942,Franklin Marsh,47
6943,Dale Fuller,59
6944,Theresa Riley,60
6945,Joel Reese,61
6946,Louisa Larson,65
6947,Maria Lucas,18
6948,Amanda Swanson,61
6949,Ian Gardner,19
6950,Jackson Fernandez,28
6951,Corey Fox,61
6952,Marion Mitchell,28
6953,Inez Garza,37
6954,Marie Bryant,18
6955,Marian Doyle,42
6956,Nora Wise,61
6957,Barbara Carson,53
6958,Rena Hale,60
6959,Ellen Byrd,65
6960,Flora Roberson,32
6961,Harry McGee,54
6962,Rosie Matthews,55
6963,Georgie Wilson,52
6964,Ernest Rivera,35
6965,Adele Brown,60
6966,Justin Matthews,32
6967,Alvin Francis,36
6968,Sophia Pope,60
6969,Daisy West,29
6970,Elnora Webster,42
6971,Danny Fields,57
6972,Roxie Hill,24
6973,Ricardo Nguyen,40
6974,William Garza,25
6975,Bessie Myers,19
6976,Randall Luna,50
6977,Lily Mann,22
6978,Earl Conner,41
6979,Virgie Baker,59
6980,Shane Huff,18
6981,Sophie Gregory,48
6982,Edna Gonzalez,38
6983,Mark Berry,63
6984,Verna Bailey,44
6985,Harold Klein,43
6986,Laura Santos,59
6987,Alfred Park,60
6988,Barry Dixon,65
6989,Eugene Reynolds,56
